txn_date,biller_id,txn_value,txn_amount,txn_count_amt_2000_2500
2024-10-07,B034,72841,449659681.07,2116
2024-10-07,B035,127951,783290929.28,3728
2024-10-07,B036,96292,587012650.42,2813
2024-10-07,B037,129088,793874927.74,3857
2024-10-07,B038,85873,523142325.4,2611
2024-10-07,B039,96373,589224922.78,2889
2024-10-07,B040,133760,828402812.88,4013
2024-10-07,B041,106273,651497189.93,3225
2024-10-07,B042,109753,673160316.36,3258
2024-10-07,B043,137195,838468266.31,4190
2024-10-07,B044,124328,755842673.23,3692
2024-10-07,B045,133693,815490726.48,3955
2024-10-07,B046,150198,924786948.64,4425
2024-10-07,B047,72258,443062026.83,2136
2024-10-07,B048,138289,856382112.94,4185
2024-10-07,B049,139804,861238429.88,4298
2024-10-07,B050,112733,684342960.48,3370
2024-10-07,B051,71424,437128718.58,2197
2024-10-07,B052,132554,816450660.2,3957
2024-10-07,B053,58596,361885472.98,1720
2024-10-07,B054,123447,754755616.35,3657
2024-10-07,B055,135755,824594499.4,4091
2024-10-07,B056,111973,683380368.44,3369
2024-10-07,B057,102364,631780630.51,2995
2024-10-07,B058,115233,709098550.22,3459
2024-10-07,B059,90068,553841939.06,2803
2024-10-07,B060,66079,402373631.14,1955
2024-10-07,B061,118805,732849691.96,3586
2024-10-07,B062,95911,588954177.63,2832
2024-10-07,B063,111145,683510396.43,3337
2024-10-07,B064,77917,477463788.87,2313
2024-10-07,B065,144712,897866489.42,4374
2024-10-07,B066,137304,843654035.75,4045
2024-10-07,B067,129841,792477445.83,3906
2024-10-07,B068,141185,868025056.74,4109
2024-10-07,B069,55994,346250344.0,1698
2024-10-07,B070,88352,547924752.95,2790
2024-10-07,B071,71819,443432637.8,2142
2024-10-07,B072,70023,434655403.82,2022
2024-10-07,B073,65629,401417919.48,1958
2024-10-07,B074,67328,414077569.89,2034
2024-10-07,B075,113911,699435167.76,3399
2024-10-07,B076,63076,389938286.78,1939
2024-10-07,B077,120609,737070868.7,3526
2024-10-07,B078,95558,584584926.13,2897
2024-10-07,B079,144227,881548286.06,4267
2024-10-07,B080,82279,507904277.57,2516
2024-10-07,B081,47262,289789459.46,1349
2024-10-07,B082,64352,397001379.05,1880
2024-10-07,B083,120379,741765385.89,3649
2024-10-07,B084,79220,486104453.7,2340
2024-10-07,B085,63530,393848350.17,1915
2024-10-07,B086,124287,763650830.17,3608
2024-10-07,B087,80008,486443855.19,2490
2024-10-07,B088,148262,911128455.54,4473
2024-10-07,B089,102211,631051267.84,3117
2024-10-07,B090,109459,674888731.65,3222
2024-10-07,B091,91378,557732889.2,2726
2024-10-07,B092,116697,720657386.7,3474
2024-10-07,B093,58249,359918127.91,1737
2024-10-07,B094,145585,894716139.23,4171
2024-10-07,B095,146191,900095616.81,4449
2024-10-07,B096,57314,352020483.64,1666
2024-10-07,B097,128818,783837818.43,3858
2024-10-07,B098,72130,447616557.62,2122
2024-10-07,B099,87806,540460229.68,2554
2024-10-07,B100,63226,391516298.46,1917
2024-10-08,B001,97996,604996353.09,2916
2024-10-08,B002,131526,809602846.48,3940
2024-10-08,B003,154243,947442573.01,4642
2024-10-08,B004,137404,848231184.35,4175
2024-10-08,B005,134816,828268725.65,3970
2024-10-08,B006,103819,642487001.59,3131
2024-10-08,B007,91566,562859435.83,2726
2024-10-08,B008,112322,688322532.25,3460
2024-10-08,B009,118213,723856804.83,3441
2024-10-08,B010,100949,612940977.82,2931
2024-10-08,B011,128776,790194706.96,3885
2024-10-08,B012,102137,622113683.47,3093
2024-10-08,B013,52573,323136351.65,1601
2024-10-08,B014,122674,752498160.74,3735
2024-10-08,B015,50931,311347756.27,1454
2024-10-08,B016,79921,493260715.97,2447
2024-10-08,B017,70102,427941110.44,2059
2024-10-08,B018,114322,697371812.44,3372
2024-10-08,B019,117702,717802137.25,3558
2024-10-08,B020,138634,855909947.69,4114
2024-10-08,B021,118130,718847077.7,3513
2024-10-08,B022,56673,346317975.1,1655
2024-10-08,B023,65523,402720565.81,1989
2024-10-08,B024,109246,680554604.39,3227
2024-10-08,B025,118610,725627755.88,3533
2024-10-08,B026,141388,872608420.76,4190
2024-10-08,B027,123186,761526326.34,3723
2024-10-08,B028,131053,820809618.05,3967
2024-10-08,B029,112984,689344113.34,3323
2024-10-08,B030,75154,465368701.28,2269
2024-10-08,B031,99615,612897666.34,3102
2024-10-08,B032,129647,801606759.03,3869
2024-10-08,B033,56398,344099213.33,1730
2024-10-08,B034,78502,484741691.0,2330
2024-10-08,B035,93931,576233083.25,2738
2024-10-08,B036,152316,928893285.1,4471
2024-10-08,B037,83138,514176833.2,2549
2024-10-08,B038,138724,846833134.62,4116
2024-10-08,B039,129175,799875132.76,3816
2024-10-08,B040,133153,816808298.79,3835
2024-10-08,B041,122928,752337014.71,3667
2024-10-08,B042,78258,486524645.64,2311
2024-10-08,B043,98229,599185898.19,2839
2024-10-08,B044,110725,682523791.48,3314
2024-10-08,B045,94100,576197199.6,2854
2024-10-08,B046,52863,325954447.73,1527
2024-10-08,B047,61498,377219949.49,1812
2024-10-08,B048,55092,340300880.24,1631
2024-10-08,B049,70451,431428661.17,2096
2024-10-08,B050,96574,590789851.72,2865
2024-10-08,B051,129862,793585907.7,3783
2024-10-08,B052,66166,402708703.4,1854
2024-10-08,B053,60533,370048827.27,1736
2024-10-08,B054,126718,770008574.9,3735
2024-10-08,B055,95784,591121353.75,2869
2024-10-08,B056,126647,782070403.3,3772
2024-10-08,B057,103726,634805033.61,3033
2024-10-08,B058,68419,417910523.73,2041
2024-10-08,B059,51055,315490749.47,1524
2024-10-08,B060,93890,572770831.38,2782
2024-10-08,B061,66176,409569286.35,1949
2024-10-08,B062,82226,507654974.2,2367
2024-10-08,B063,50514,309283521.28,1518
2024-10-08,B064,125066,772648937.32,3753
2024-10-08,B065,99032,610431473.94,2932
2024-10-08,B066,93372,569652646.94,2809
2024-10-08,B067,145706,899160944.05,4323
2024-10-08,B068,85065,520551255.0,2620
2024-10-08,B069,128070,789251110.41,3790
2024-10-08,B070,133979,825349810.81,4003
2024-10-08,B071,76702,469088621.15,2285
2024-10-08,B072,113696,697515690.36,3413
2024-10-08,B073,135233,835255931.53,4058
2024-10-08,B074,85788,532415643.04,2545
2024-10-08,B075,150601,924089553.58,4480
2024-10-08,B076,69835,433843687.37,2098
2024-10-08,B077,138917,848554788.84,4279
2024-10-08,B078,135451,835301117.98,4059
2024-10-08,B079,92905,569392645.49,2714
2024-10-08,B080,62933,388849747.25,1813
2024-10-08,B081,55351,342799960.91,1698
2024-10-08,B082,82782,507833358.13,2420
2024-10-08,B083,99491,607163726.45,3031
2024-10-08,B084,79261,486103896.12,2393
2024-10-08,B085,98967,609768242.35,2979
2024-10-08,B086,139370,859248448.47,4180
2024-10-08,B087,94718,586382757.77,2774
2024-10-08,B088,145086,895641691.97,4398
2024-10-08,B089,89973,552149121.8,2741
2024-10-08,B090,115970,703899133.39,3440
2024-10-08,B091,96462,597076390.58,2858
2024-10-08,B092,141963,874719980.35,4294
2024-10-08,B093,129454,798993386.17,3918
2024-10-08,B094,84333,521042609.34,2539
2024-10-08,B095,69221,422888992.42,2086
2024-10-08,B096,78721,483493273.52,2457
2024-10-08,B097,114405,704157610.95,3355
2024-10-08,B098,93608,575479527.76,2766
2024-10-08,B099,76980,468979552.36,2372
2024-10-08,B100,146440,895888512.62,4289
2024-10-09,B001,119723,730123258.02,3576
2024-10-09,B002,97303,599570261.61,3003
2024-10-09,B003,67489,416284388.97,2050
2024-10-09,B004,85628,520322258.25,2498
2024-10-09,B005,94316,580384470.26,2852
2024-10-09,B006,101361,623653861.66,3032
2024-10-09,B007,101991,621060889.08,3101
2024-10-09,B008,73788,450880849.49,2239
2024-10-09,B009,135559,824198821.54,4044
2024-10-09,B010,92177,568559316.11,2671
2024-10-09,B011,126659,774767918.52,3731
2024-10-09,B012,113969,701837481.62,3399
2024-10-09,B013,108201,668704472.27,3266
2024-10-09,B014,133166,815388347.91,3931
2024-10-09,B015,143188,876516638.4,4242
2024-10-09,B016,144313,884296652.28,4291
2024-10-09,B017,127209,789031578.02,3789
2024-10-09,B018,101507,621320501.56,2953
2024-10-09,B019,77234,479794094.38,2254
2024-10-09,B020,65979,402881538.56,2031
2024-10-09,B021,129882,794126743.52,3747
2024-10-09,B022,105405,648163215.86,3229
2024-10-09,B023,142976,872839839.69,4283
2024-10-09,B024,64232,394664466.24,1957
2024-10-09,B025,121946,750705021.58,3622
2024-10-09,B026,144029,886610336.95,4373
2024-10-09,B027,79259,486990589.34,2374
2024-10-09,B028,135821,838377822.08,4017
2024-10-09,B029,132715,821385992.03,3906
2024-10-09,B030,132392,809412760.55,3954
2024-10-09,B031,53871,330390648.13,1634
2024-10-09,B032,133615,816350515.57,4009
2024-10-09,B033,62791,387032491.76,1842
2024-10-09,B034,125621,775178973.01,3717
2024-10-09,B035,72653,447122778.56,2174
2024-10-09,B036,108703,668038515.95,3312
2024-10-09,B037,116442,713617955.31,3504
2024-10-09,B038,133840,819271178.03,3970
2024-10-09,B039,152680,936960390.22,4484
2024-10-09,B040,111340,681483378.34,3342
2024-10-09,B041,137036,842218499.97,4051
2024-10-09,B042,81202,498370091.47,2369
2024-10-09,B043,95649,579054399.88,2880
2024-10-09,B044,105876,648811338.91,3164
2024-10-09,B045,98867,606597046.15,2887
2024-10-09,B046,80731,497218309.5,2409
2024-10-09,B047,62569,387453184.0,1819
2024-10-09,B048,59613,368866182.59,1827
2024-10-09,B049,139740,867790506.85,4193
2024-10-09,B050,85036,522731853.64,2561
2024-10-09,B051,137045,847654216.76,4059
2024-10-09,B052,95416,587387773.31,2881
2024-10-09,B053,79654,487274348.55,2437
2024-10-09,B054,81730,500284672.67,2440
2024-10-09,B055,84745,518594052.09,2503
2024-10-09,B056,123622,758382286.88,3714
2024-10-09,B057,139537,854447273.14,4190
2024-10-09,B058,51721,315026983.15,1541
2024-10-09,B059,75443,454438260.54,2265
2024-10-09,B060,99905,615317760.08,3095
2024-10-09,B061,94553,588698910.73,2842
2024-10-09,B062,150284,921194896.83,4556
2024-10-09,B063,85071,525838489.75,2472
2024-10-09,B064,110728,685031418.46,3300
2024-10-09,B065,59425,364106886.07,1741
2024-10-09,B066,126359,775415786.8,3767
2024-10-09,B067,128028,787769895.27,3753
2024-10-09,B068,55820,347145149.34,1650
2024-10-09,B069,134098,826244912.85,4039
2024-10-09,B070,105271,651081273.74,3120
2024-10-09,B071,115393,708001412.41,3455
2024-10-09,B072,69563,434676778.8,2072
2024-10-09,B073,107810,658016840.42,3266
2024-10-09,B074,144628,889754121.37,4355
2024-10-09,B075,93060,570047273.54,2816
2024-10-09,B076,88801,538022984.4,2648
2024-10-09,B077,119227,733130782.15,3613
2024-10-09,B078,93801,579260304.49,2752
2024-10-09,B079,72360,442108647.47,2135
2024-10-09,B080,70930,432514160.97,2151
2024-10-09,B081,109607,686133583.9,3282
2024-10-09,B082,137272,837010236.3,4066
2024-10-09,B083,109779,670652045.77,3253
2024-10-09,B084,62754,381038828.13,1862
2024-10-09,B085,99989,621443120.83,2911
2024-10-09,B086,64769,402995751.12,1964
2024-10-09,B087,57730,356804155.41,1771
2024-10-09,B088,69858,429179156.39,2107
2024-10-09,B089,115937,709656554.13,3520
2024-10-09,B090,91682,567356069.15,2645
2024-10-09,B091,70244,436144542.28,2112
2024-10-09,B092,105503,646171058.38,3074
2024-10-09,B093,134223,825157695.25,3994
2024-10-09,B094,50712,308728256.3,1475
2024-10-09,B095,89519,554786505.12,2718
2024-10-09,B096,73092,452194797.75,2112
2024-10-09,B097,108893,670891167.94,3200
2024-10-09,B098,73572,454274309.9,2180
2024-10-09,B099,73702,455868280.59,2187
2024-10-09,B100,81556,510521034.28,2470
2024-10-10,B001,127352,774751893.81,3772
2024-10-10,B002,130306,799029615.46,3872
2024-10-10,B003,81558,499771209.56,2465
2024-10-10,B004,135006,830687755.32,3995
2024-10-10,B005,93398,574283748.23,2909
2024-10-10,B006,94515,582020330.1,2753
2024-10-10,B007,91009,561198080.91,2738
2024-10-10,B008,138452,854610973.56,4064
2024-10-10,B009,146659,899061900.1,4496
2024-10-10,B010,126492,786248967.83,3831
2024-10-10,B011,85002,518529528.5,2444
2024-10-10,B012,114368,701902235.43,3353
2024-10-10,B013,62975,388896263.2,1809
2024-10-10,B014,133201,817495700.29,3986
2024-10-10,B015,148834,926268919.6,4449
2024-10-10,B016,105044,637144573.8,3130
2024-10-10,B017,66320,410465652.98,2005
2024-10-10,B018,59692,369444816.13,1728
2024-10-10,B019,111541,685004473.99,3311
2024-10-10,B020,128943,792150110.89,3731
2024-10-10,B021,83712,518928109.19,2528
2024-10-10,B022,114036,700594530.7,3423
2024-10-10,B023,92093,563439522.3,2631
2024-10-10,B024,86568,530597580.86,2595
2024-10-10,B025,116157,721957942.18,3325
2024-10-10,B026,79687,491849890.88,2399
2024-10-10,B027,119662,747988180.89,3489
2024-10-10,B028,80909,496709831.79,2325
2024-10-10,B029,83812,522421651.84,2437
2024-10-10,B030,65063,399757619.86,1877
2024-10-10,B031,133710,822647540.97,3952
2024-10-10,B032,57534,349735217.89,1732
2024-10-10,B033,131968,810664547.58,3965
2024-10-10,B034,99060,611936472.32,2946
2024-10-10,B035,143712,877870469.25,4354
2024-10-10,B036,120018,732999881.74,3677
2024-10-10,B037,56650,348261268.41,1636
2024-10-10,B038,70018,428659021.49,2129
2024-10-10,B039,112478,692308239.3,3399
2024-10-10,B040,62933,377919106.67,1897
2024-10-10,B041,147421,901442301.42,4300
2024-10-10,B042,99501,607148949.48,2951
2024-10-10,B043,89720,555174051.94,2677
2024-10-10,B044,118531,730705624.66,3574
2024-10-10,B045,89941,557902386.27,2659
2024-10-10,B046,61902,377502717.11,1909
2024-10-10,B047,149332,913045465.1,4527
2024-10-10,B048,116634,718968225.31,3514
2024-10-10,B049,99677,608496923.1,2906
2024-10-10,B050,47196,287709353.52,1430
2024-10-10,B051,98508,604666890.09,2957
2024-10-10,B052,141186,861500827.26,4226
2024-10-10,B053,61627,373955880.24,1833
2024-10-10,B054,122879,750321408.76,3656
2024-10-10,B055,75973,469006291.96,2291
2024-10-10,B056,108031,669659427.3,3278
2024-10-10,B057,131389,805977441.45,3910
2024-10-10,B058,77526,476633925.8,2331
2024-10-10,B059,140529,859696811.34,4182
2024-10-10,B060,100256,613400278.5,2915
2024-10-10,B061,53526,331620841.88,1547
2024-10-10,B062,94215,580312470.22,2791
2024-10-10,B063,121490,744771942.39,3598
2024-10-10,B064,90131,549272950.6,2705
2024-10-10,B065,116230,717806239.06,3525
2024-10-10,B066,120338,743898392.97,3660
2024-10-10,B067,135870,826473992.03,4118
2024-10-10,B068,100457,613922228.89,2977
2024-10-10,B069,94818,583270737.06,2863
2024-10-10,B070,62637,391345382.4,1910
2024-10-10,B071,55209,343324598.1,1623
2024-10-10,B072,96519,592548750.57,2794
2024-10-10,B073,143183,877221198.83,4333
2024-10-10,B074,91947,572317829.36,2792
2024-10-10,B075,126743,776456265.8,3850
2024-10-10,B076,74848,459103090.82,2265
2024-10-10,B077,77140,469706912.65,2291
2024-10-10,B078,51719,311539667.31,1541
2024-10-10,B079,120437,745680399.33,3495
2024-10-10,B080,69732,429868982.99,1990
2024-10-10,B081,87288,537552195.97,2659
2024-10-10,B082,96584,589664078.68,2863
2024-10-10,B083,120876,748942285.66,3531
2024-10-10,B084,80285,489975639.03,2405
2024-10-10,B085,131841,805745620.22,3882
2024-10-10,B086,116543,707065897.58,3341
2024-10-10,B087,137401,838793506.22,4135
2024-10-10,B088,61747,381984846.24,1888
2024-10-10,B089,100640,622886503.34,2944
2024-10-10,B090,120235,742199044.18,3528
2024-10-10,B091,140770,855240353.79,4223
2024-10-10,B092,70675,428692404.69,2035
2024-10-10,B093,82334,504107578.89,2560
2024-10-10,B094,94460,585263456.78,2841
2024-10-10,B095,62496,385755893.09,1850
2024-10-10,B096,141578,868761273.12,4283
2024-10-10,B097,75249,462961449.07,2254
2024-10-10,B098,75116,461432839.26,2241
2024-10-10,B099,120211,736867675.36,3594
2024-10-10,B100,55124,337367993.36,1618
2024-10-11,B001,146897,907132816.56,4404
2024-10-11,B002,118751,742997036.22,3533
2024-10-11,B003,115713,710264044.87,3444
2024-10-11,B004,124375,769164200.2,3653
2024-10-11,B005,67893,421626954.57,1971
2024-10-11,B006,86644,538206365.72,2570
2024-10-11,B007,129031,796665204.52,3777
2024-10-11,B008,118138,729075838.34,3571
2024-10-11,B009,144366,889012797.27,4375
2024-10-11,B010,60663,373735971.32,1822
2024-10-11,B011,64698,396691079.99,1935
2024-10-11,B012,125780,774229982.53,3671
2024-10-11,B013,116983,723686841.65,3569
2024-10-11,B014,113261,701449111.4,3416
2024-10-11,B015,138018,843179982.34,4193
2024-10-11,B016,134103,818985708.4,3949
2024-10-11,B017,102289,621482427.15,2974
2024-10-11,B018,128208,781847253.44,3782
2024-10-11,B019,137643,849817413.55,4113
2024-10-11,B020,138646,856378116.55,4088
2024-10-11,B021,144350,891371541.53,4216
2024-10-11,B022,118170,725225315.82,3517
2024-10-11,B023,140655,863501127.95,4246
2024-10-11,B024,127642,779022062.8,3851
2024-10-11,B025,54698,333959145.33,1579
2024-10-11,B026,67040,410824137.24,1947
2024-10-11,B027,76946,473690880.79,2301
2024-10-11,B028,68060,417794478.81,2041
2024-10-11,B029,136131,836650928.18,4024
2024-10-11,B030,140597,867660362.84,4208
2024-10-11,B031,121333,749692761.09,3495
2024-10-11,B032,143052,887481789.16,4168
2024-10-11,B033,85247,519945193.33,2558
2024-10-11,B034,152012,945113178.41,4514
2024-10-11,B035,145375,890858107.14,4285
2024-10-11,B036,116843,711522339.16,3440
2024-10-11,B037,106174,654797726.51,3154
2024-10-11,B038,143645,890151490.05,4202
2024-10-11,B039,143850,874910277.8,4346
2024-10-11,B040,59231,362087152.54,1800
2024-10-11,B041,122379,748639371.48,3561
2024-10-11,B042,142166,873586082.15,4309
2024-10-11,B043,128120,784293776.83,3860
2024-10-11,B044,82622,504971264.27,2433
2024-10-11,B045,141874,864144666.59,4236
2024-10-11,B046,58721,359706258.31,1785
2024-10-11,B047,90446,553879727.13,2659
2024-10-11,B048,126162,777371318.4,3796
2024-10-11,B049,66416,410274655.12,2029
2024-10-11,B050,68702,419367883.73,2060
2024-10-11,B051,150864,935459467.95,4474
2024-10-11,B052,121265,752210316.29,3661
2024-10-11,B053,118114,728032590.2,3453
2024-10-11,B054,71910,444013136.34,2085
2024-10-11,B055,99638,613504566.24,3023
2024-10-11,B056,145524,898289458.29,4368
2024-10-11,B057,128787,789037492.57,3905
2024-10-11,B058,74457,456074469.97,2161
2024-10-11,B059,88241,543195976.82,2641
2024-10-11,B060,71347,443006957.02,2093
2024-10-11,B061,95880,592612055.3,2908
2024-10-11,B062,81932,499464747.36,2421
2024-10-11,B063,136662,848138726.97,4073
2024-10-11,B064,76121,465346272.64,2190
2024-10-11,B065,84995,515176217.53,2537
2024-10-11,B066,115248,703747015.9,3489
2024-10-11,B067,115104,706398051.15,3341
2024-10-11,B068,134007,817577621.73,4079
2024-10-11,B069,71472,442599800.01,2171
2024-10-11,B070,138176,850770692.35,4103
2024-10-11,B071,61051,371154349.16,1734
2024-10-11,B072,90591,559040222.16,2574
2024-10-11,B073,108082,658701513.12,3128
2024-10-11,B074,97179,601313367.87,2908
2024-10-11,B075,59480,363614442.58,1732
2024-10-11,B076,124610,768082567.4,3660
2024-10-11,B077,130141,798173079.2,3851
2024-10-11,B078,139319,858941181.52,4141
2024-10-11,B079,100702,618136896.79,3036
2024-10-11,B080,142315,876383769.61,4255
2024-10-11,B081,142150,871269980.23,4190
2024-10-11,B082,74909,455583998.51,2209
2024-10-11,B083,140168,862989330.8,4184
2024-10-11,B084,106804,658834116.55,3341
2024-10-11,B085,68100,416562190.36,2067
2024-10-11,B086,63036,388834409.05,1872
2024-10-11,B087,48010,299564205.93,1401
2024-10-11,B088,47754,294996394.96,1412
2024-10-11,B089,110118,673438329.35,3335
2024-10-11,B090,72177,440319221.67,2065
2024-10-11,B091,62589,382471736.5,1916
2024-10-11,B092,150303,920613393.11,4380
2024-10-11,B093,142994,882546474.75,4326
2024-10-11,B094,78353,482734836.45,2350
2024-10-11,B095,80514,493228264.52,2505
2024-10-11,B096,131901,809358138.83,3934
2024-10-11,B097,107583,664658936.67,3104
2024-10-11,B098,129593,794213507.03,3812
2024-10-11,B099,134949,825621469.5,3964
2024-10-11,B100,100587,616529956.21,2974
2024-10-12,B001,139976,866584492.07,4182
2024-10-12,B002,54976,339867954.31,1613
2024-10-12,B003,59637,364178780.6,1694
2024-10-12,B004,119778,734767095.83,3613
2024-10-12,B005,105932,650592454.49,3127
2024-10-12,B006,100925,618692982.72,3059
2024-10-12,B007,102907,635394958.2,3085
2024-10-12,B008,126110,771061739.64,3695
2024-10-12,B009,88115,533945489.87,2611
2024-10-12,B010,114465,702319528.18,3412
2024-10-12,B011,59193,366415883.0,1780
2024-10-12,B012,81378,500324431.54,2385
2024-10-12,B013,154262,948053946.19,4634
